filepath,label,split
ewaste-dataset\train\Washing Machine\aug_55351_Washing_Machine_186.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_55397_aug_73678_Washing_Machine_109.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_55472_Washing_Machine_216.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56011_Washing_Machine_9.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56219_Washing_Machine_213.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56551_aug_44096_Washing_Machine_52.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56561_Washing_Machine_131.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56832_Washing_Machine_290.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_56899_aug_42447_Washing_Machine_32.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57030_aug_25101_Washing_Machine_15.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57450_Washing_Machine_185.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57552_aug_78672_Washing_Machine_278.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57556_Washing_Machine_113.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57582_Washing_Machine_228.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57755_aug_47125_Washing_Machine_297.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57954_Washing_Machine_225.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_57966_Washing_Machine_44.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58246_Washing_Machine_205.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58335_Washing_Machine_139.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58610_Washing_Machine_233.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58704_Washing_Machine_9.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58887_Washing_Machine_214.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_58937_Washing_Machine_126.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_59377_Washing_Machine_42.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_59379_Washing_Machine_51.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_59539_Washing_Machine_143.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_60228_aug_57556_Washing_Machine_113.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_60236_Washing_Machine_46.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_60376_aug_67769_Washing_Machine_55.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_60776_Washing_Machine_171.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61047_aug_22739_Washing_Machine_234.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61119_aug_10479_Washing_Machine_141.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61255_aug_88295_Washing_Machine_93.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61386_Washing_Machine_183.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61480_aug_54453_Washing_Machine_248.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61630_aug_44715_Washing_Machine_230.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61671_Washing_Machine_38.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61697_Washing_Machine_253.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_61804_aug_76151_Washing_Machine_138.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62097_Washing_Machine_195.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62184_Washing_Machine_268.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62279_Washing_Machine_196.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62373_Washing_Machine_74.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62632_Washing_Machine_163.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_62853_aug_97451_Washing_Machine_233.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_63441_Washing_Machine_104.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_64412_Washing_Machine_39.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_64422_Washing_Machine_227.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_64595_aug_78672_Washing_Machine_278.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_64697_aug_67797_Washing_Machine_52.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_64761_Washing_Machine_135.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_65101_Washing_Machine_17.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_65567_Washing_Machine_154.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_66141_aug_97384_Washing_Machine_288.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_66146_aug_93475_Washing_Machine_1.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_66356_Washing_Machine_276.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_66497_Washing_Machine_295.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_66600_Washing_Machine_55.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67283_Washing_Machine_6.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67629_Washing_Machine_240.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67700_Washing_Machine_276.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67769_Washing_Machine_55.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67797_Washing_Machine_52.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_67833_aug_42652_Washing_Machine_188.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_68112_Washing_Machine_220.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_68195_Washing_Machine_59.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_68439_Washing_Machine_252.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_68607_aug_89724_Washing_Machine_145.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_68750_aug_44096_Washing_Machine_52.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69202_aug_22405_Washing_Machine_134.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69394_aug_64761_Washing_Machine_135.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69720_Washing_Machine_209.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69734_aug_67769_Washing_Machine_55.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69824_Washing_Machine_181.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_69844_Washing_Machine_210.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_70154_Washing_Machine_186.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_70246_Washing_Machine_44.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_70313_aug_14909_Washing_Machine_124.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_70862_Washing_Machine_180.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71033_Washing_Machine_188.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71052_Washing_Machine_54.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71082_Washing_Machine_252.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71194_Washing_Machine_184.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71345_Washing_Machine_38.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71593_Washing_Machine_20.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_71853_Washing_Machine_187.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_72202_aug_41342_Washing_Machine_176.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_72486_aug_78077_Washing_Machine_93.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_72546_aug_60776_Washing_Machine_171.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_72963_Washing_Machine_111.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_73042_Washing_Machine_200.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_73313_Washing_Machine_283.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_73451_Washing_Machine_44.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_73678_Washing_Machine_109.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_73721_Washing_Machine_42.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_74190_Washing_Machine_30.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_74401_aug_57582_Washing_Machine_228.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_74933_aug_82205_Washing_Machine_57.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_75062_aug_10011_Washing_Machine_87.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_75170_aug_32646_Washing_Machine_168.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_75195_Washing_Machine_32.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_75229_aug_20620_Washing_Machine_101.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_75252_Washing_Machine_298.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76151_Washing_Machine_138.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76217_Washing_Machine_116.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76367_aug_24112_Washing_Machine_63.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76543_Washing_Machine_203.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76731_aug_27837_Washing_Machine_232.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_76815_Washing_Machine_50.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_77161_Washing_Machine_236.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_77258_Washing_Machine_81.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_77635_Washing_Machine_285.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78077_Washing_Machine_93.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78381_aug_50957_Washing_Machine_283.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78384_aug_75195_Washing_Machine_32.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78464_Washing_Machine_43.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78498_aug_92693_Washing_Machine_158.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78654_Washing_Machine_179.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_78672_Washing_Machine_278.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_79125_Washing_Machine_89.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_79312_aug_31449_Washing_Machine_185.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_79315_aug_80462_Washing_Machine_70.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_79863_Washing_Machine_142.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_80021_aug_99485_Washing_Machine_201.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_80097_Washing_Machine_173.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_80462_Washing_Machine_70.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_80553_aug_67797_Washing_Machine_52.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_80891_Washing_Machine_48.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_81262_Washing_Machine_219.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_81312_Washing_Machine_220.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_81458_Washing_Machine_110.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_81777_Washing_Machine_256.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_82205_Washing_Machine_57.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_82237_aug_38163_Washing_Machine_141.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_82449_aug_10479_Washing_Machine_141.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_82605_Washing_Machine_6.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_82720_Washing_Machine_205.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_83346_aug_42652_Washing_Machine_188.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_83585_Washing_Machine_187.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_83648_Washing_Machine_178.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_83841_aug_71194_Washing_Machine_184.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_83938_Washing_Machine_33.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_84165_Washing_Machine_165.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_84169_Washing_Machine_187.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_84819_Washing_Machine_206.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85024_Washing_Machine_100.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85319_aug_29846_Washing_Machine_120.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85408_Washing_Machine_31.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85568_Washing_Machine_298.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85667_Washing_Machine_144.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_85911_aug_25101_Washing_Machine_15.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86237_aug_86792_Washing_Machine_253.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86385_aug_42652_Washing_Machine_188.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86614_Washing_Machine_102.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86643_Washing_Machine_56.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86792_Washing_Machine_253.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86802_aug_51279_Washing_Machine_90.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_86988_Washing_Machine_125.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_87097_Washing_Machine_49.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_87310_Washing_Machine_181.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_87761_Washing_Machine_100.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_88295_Washing_Machine_93.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_88522_aug_62373_Washing_Machine_74.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_88563_Washing_Machine_149.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_88944_Washing_Machine_39.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89049_aug_37176_Washing_Machine_161.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89225_Washing_Machine_72.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89458_aug_95209_Washing_Machine_220.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89529_aug_95329_Washing_Machine_113.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89588_Washing_Machine_81.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89724_Washing_Machine_145.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_89908_aug_97853_Washing_Machine_5.jpg,Washing Machine,train
ewaste-dataset\train\Washing Machine\aug_90251_aug_61386_Washing_Machine_183.jpg,Washing Machine,train
